opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00408560,,ACC000705,WOM TvGo + L1MAX - Auna,Qualification,25397.04,43.4,2023-12-13,2023-04-10,Web,Upgrade,4225.0
OPP00972173,,ACC000583,Universidad de Santiago - Empresas Professional 1500 Mbps Upgrade Velocidad,Qualification,234098.67,23.5,2024-02-27,2024-01-01,Web,Nuevo Cliente,6476.0
OPP01005342,,ACC000158,Sodimac - Duo 5000 Mbps + WOM TvGo + L1MAX Red Privada,Proposal,305186.9,54.3,2024-05-28,2023-10-14,Evento,Upgrade,8437.0
OPP00390294,,ACC000254,VPN Segura Corporativa - Paris,Closed Won,339370.51,100.0,2024-08-17,2024-07-09,Referencia Cliente,Renovacion,20137.0
OPP00501174,,ACC000463,Hochschild Mining Implementacion,Closed Won,55520.11,100.0,2024-12-09,2024-10-27,Evento,Expansion,23843.0
OPP00963388,,ACC000813,Alicorp Fibra Optica Migracion de Red,Negotiation,320710.94,58.6,2025-01-23,2024-05-11,WhatsApp,Nuevo Cliente,14910.0
OPP00419964,,ACC000378,Internet Hogar 1500 Mbps - Minsur,Closed Won,219384.11,100.0,2025-01-22,2024-09-18,Llamada Directa,Upgrade,14251.0
OPP01061421,,ACC000568,Proyecto Mesh WiFi System Mifarma,Qualification,43249.28,23.3,2025-10-21,2025-01-23,Telemarketing,Renovacion,1591.0
OPP00801284,,ACC000231,Proyecto Enlace Dedicado 1 Gbps Sedapal,Closed Won,163869.51,100.0,2023-11-18,2023-04-30,Llamada Directa,Cross-Sell,7615.0
OPP00527120,,ACC000117,Metro Fibra Optica Seguridad de Red,Negotiation,372356.55,59.2,2024-11-18,2024-05-24,Web,Upgrade,9232.0
OPP00615708,,ACC000081,Internet Hogar 5000 Mbps Corporativo - Aje Group,Prospecting,406981.8,11.2,2024-01-04,2023-06-29,Telemarketing,Upgrade,653.0
OPP00558166,,ACC000965,Universidad Cesar Vallejo Migracion de Red,Proposal,378365.62,42.8,2023-10-31,2023-10-18,Partner,Nuevo Cliente,1992.0
OPP00446726,,ACC000860,Las Bambas Transformacion Digital,Negotiation,438364.85,53.9,2025-03-06,2024-09-03,Web,Expansion,16044.0
OPP00448220,,ACC000642,Essalud Fibra Optica Upgrade Velocidad,Closed Lost,63483.3,0.0,2024-01-19,2023-05-17,Redes Sociales,Upgrade,7541.0
OPP00332811,,ACC000327,Expansion Fibra Enlace Dedicado 100 Mbps - Alicorp,Proposal,296941.66,69.0,2025-01-10,2024-12-19,Llamada Directa,Renovacion,12030.0
OPP00407927,,ACC000162,Country Club Santiago Fibra Optica Proyecto TV Digital,Proposal,174023.44,68.8,2023-11-26,2023-11-11,Referencia Cliente,Cross-Sell,821.0
OPP00508524,,ACC000985,UTEC Fibra Optica Expansion Fibra,Qualification,263643.33,20.7,2024-10-02,2024-05-04,Telemarketing,Expansion,19639.0
OPP00346372,,ACC000548,Sedalib Fibra Optica Infraestructura,Negotiation,61026.61,64.6,2025-10-02,2025-03-15,Partner,Upgrade,22492.0
OPP00642847,,ACC000340,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - MiBanco,Qualification,358591.69,35.2,2024-02-29,2024-03-13,Llamada Directa,Upgrade,12102.0
OPP00373075,,ACC000985,Proyecto Empresas Enterprise 5000 Mbps Metro,Closed Won,138803.16,100.0,2024-06-12,2023-09-27,Telemarketing,Nuevo Cliente,4135.0
OPP00677841,,ACC000189,USIL Expansion Fibra,Negotiation,242622.55,50.1,2024-09-03,2024-01-20,Referencia Cliente,Renovacion,13950.0
OPP00385758,,ACC000390,Transformacion Digital Cloud Backup Empresarial - Tottus,Closed Won,400033.99,100.0,2023-06-14,2023-06-06,Telemarketing,Nuevo Cliente,5529.0
OPP00804469,,ACC000691,Alicorp Despliegue,Closed Lost,104887.51,0.0,2025-04-17,2024-11-17,Telemarketing,Cross-Sell,22119.0
OPP00574956,,ACC000260,Hospital Loayza - Enlace Dedicado 1 Gbps Transformacion Digital,Discovery,300438.04,16.3,2025-09-15,2025-02-07,Web,Expansion,9705.0
OPP00707402,,ACC000379,Osiptel Red Privada,Negotiation,320409.91,77.6,2025-12-11,2025-02-07,Llamada Directa,Upgrade,25128.0
OPP00284570,,ACC000054,BCP Proyecto TV Digital,Closed Lost,392791.39,0.0,2024-04-05,2024-04-07,Telemarketing,Cross-Sell,772.0
OPP00677544,,ACC000701,Despliegue Duo 2500 Mbps + WOM TvGo + L1MAX - Bitel,Qualification,160591.77,22.6,2025-08-10,2025-01-29,WhatsApp,Cross-Sell,17785.0
OPP00535008,,ACC000582,Westin Santiago Red Privada,Closed Won,228005.8,100.0,2025-05-31,2024-12-06,Evento,Nuevo Cliente,8757.0
OPP00382786,,ACC000737,Internet Hogar 500 Mbps Corporativo - Country Club Santiago,Closed Won,108066.73,100.0,2023-06-14,2023-06-28,Telemarketing,Cross-Sell,2929.0
OPP00288759,,ACC000873,Proyecto Mesh WiFi System Latam Airlines Chile,Negotiation,281984.7,72.9,2024-11-30,2024-08-04,Web,Expansion,9609.0
OPP00643782,,ACC000694,Hotel Libertador Fibra Optica Migracion de Red,Negotiation,180416.08,65.4,2025-01-27,2024-11-24,Telemarketing,Renovacion,11695.0
OPP00438726,,ACC000139,Inkafarma Fibra Optica Instalacion Fibra,Closed Won,437369.13,100.0,2024-02-22,2023-07-01,Telemarketing,Expansion,6834.0
OPP00333305,,ACC000515,Proyecto WOM TvGo + L1MAX Boticas BTL,Closed Won,350084.77,100.0,2023-09-11,2023-04-12,Telemarketing,Cross-Sell,288.0
OPP00960795,,ACC000892,Proyecto Enlace Dedicado 100 Mbps JW Marriott Santiago,Qualification,73787.0,49.9,2024-08-18,2024-04-12,Evento,Expansion,14640.0
OPP00670844,,ACC000437,Proyecto WiFi 6 Router Upgrade Ministerio de Educacion,Closed Won,76276.1,100.0,2025-09-30,2025-01-28,Partner,Upgrade,10638.0
OPP00962153,,ACC000059,Internet Hogar 5000 Mbps - Telefonica del Chile,Negotiation,232704.79,71.3,2024-02-04,2023-10-09,Referencia Cliente,Renovacion,4878.0
OPP01086598,,ACC000667,Proyecto Soporte Empresarial 24/7 Buenaventura,Closed Won,150278.82,100.0,2023-06-21,2023-06-18,Partner,Expansion,10454.0
OPP00606948,,ACC000023,Southern Chile - Fibra Corporativa Solucion Empresarial,Closed Won,229247.53,100.0,2024-09-25,2024-05-24,Partner,Upgrade,1168.0
OPP00493947,,ACC000959,Oncosalud Fibra Optica Upgrade Velocidad,Closed Lost,489109.76,0.0,2023-11-06,2023-05-11,Web,Nuevo Cliente,1830.0
OPP00502906,,ACC000129,Gobierno Regional de Temuco Fibra Optica Conectividad Corporativa,Proposal,143953.07,57.0,2024-06-25,2024-02-12,WhatsApp,Upgrade,11707.0
OPP00652666,,ACC000203,Instalacion Fibra Internet Hogar 500 Mbps - Promart,Negotiation,192956.04,62.2,2025-04-29,2024-08-27,Evento,Renovacion,24027.0
OPP00895908,,ACC000986,Internet Hogar 2500 Mbps - Alicorp,Closed Lost,228495.24,0.0,2024-06-01,2023-09-10,WhatsApp,Upgrade,600.0
OPP00443360,,ACC000157,IP Publica Fija Corporativo - Primax,Proposal,320154.36,60.6,2025-09-12,2024-11-15,Web,Expansion,17409.0
OPP00346862,,ACC000113,Sky Airline Expansion Fibra,Discovery,116328.89,27.8,2024-04-19,2023-11-29,WhatsApp,Nuevo Cliente,12984.0
OPP00783120,,ACC000257,Universidad San Martin Expansion Fibra,Qualification,425928.46,46.3,2024-05-30,2024-01-01,Evento,Upgrade,8148.0
OPP00799536,,ACC000429,Proyecto IP Publica Fija Paris,Negotiation,320402.34,64.1,2025-04-09,2024-10-18,Web,Nuevo Cliente,5743.0
OPP00439322,,ACC000125,Casa Andina - Seguridad Perimetral UTM Conectividad Corporativa,Discovery,475120.62,23.0,2025-02-27,2024-12-17,WhatsApp,Nuevo Cliente,2755.0
OPP00599886,,ACC000022,Repsol Chile - Enlace Dedicado 500 Mbps Proyecto TV Digital,Closed Won,319105.42,100.0,2024-01-20,2024-01-30,Partner,Upgrade,17545.0
OPP00832318,,ACC000643,WOM TvGo + L1MAX Corporativo - Electro Centro,Proposal,340272.66,61.9,2024-06-15,2024-03-22,Evento,Cross-Sell,3099.0
OPP00434314,,ACC000820,VPN Segura Corporativa - UPN,Discovery,183333.32,17.4,2024-07-27,2024-07-01,WhatsApp,Cross-Sell,4131.0
OPP00464373,,ACC000759,Internet Hogar 2500 Mbps - PUCP,Closed Lost,229511.96,0.0,2025-03-24,2024-09-28,Web,Renovacion,23816.0
OPP00669917,,ACC000426,Ministerio de Educacion Fibra Optica Infraestructura,Negotiation,269826.61,72.1,2024-02-07,2023-10-14,Web,Upgrade,2370.0
OPP00824402,,ACC000025,Enlace Dedicado 100 Mbps - SMV,Discovery,224004.0,26.5,2025-05-29,2024-12-03,Partner,Expansion,20740.0
OPP00806326,,ACC000971,Infraestructura Empresas Business 2500 Mbps - Country Club Santiago,Proposal,287075.4,52.1,2024-07-20,2024-06-09,Web,Renovacion,16170.0
OPP00546148,,ACC000310,Proyecto Enlace Dedicado 1 Gbps Indecopi,Discovery,119827.86,27.9,2025-03-20,2024-06-10,Llamada Directa,Renovacion,14127.0
OPP00912752,,ACC000065,Laive Fibra Optica Infraestructura,Closed Won,198571.42,100.0,2023-12-24,2023-10-03,Redes Sociales,Nuevo Cliente,4501.0
OPP00520279,,ACC000339,Empresas Business 2500 Mbps - Universidad San Martin,Closed Won,409850.78,100.0,2023-11-21,2023-06-30,WhatsApp,Expansion,5659.0
OPP00659925,,ACC000847,Aje Group - Internet Hogar 500 Mbps Despliegue,Prospecting,271793.93,7.5,2024-09-26,2024-06-23,Partner,Nuevo Cliente,15009.0
OPP00586021,,ACC000117,IP Publica Fija - Ministerio de Salud,Closed Lost,447889.7,0.0,2024-08-18,2024-07-31,Web,Upgrade,22577.0
OPP00851581,,ACC000877,Caja Temuco Fibra Optica Red Privada,Qualification,357555.36,27.7,2024-02-29,2023-11-01,Llamada Directa,Renovacion,10113.0
OPP00652194,,ACC000827,Upgrade Velocidad Seguridad Perimetral UTM - Cinemark Chile,Proposal,391246.49,58.3,2024-04-11,2023-12-29,Llamada Directa,Renovacion,7999.0
OPP00489088,,ACC000615,Proyecto WiFi 6 Router Upgrade Caja Valparaiso,Closed Won,308821.77,100.0,2024-03-13,2023-05-24,Telemarketing,Expansion,8578.0
OPP00397917,,ACC000709,Soporte Empresarial 24/7 Corporativo - Westin Santiago,Closed Won,13649.74,100.0,2025-05-02,2025-01-15,Partner,Cross-Sell,18648.0
OPP00314281,,ACC000516,Proyecto Empresas Enterprise 5000 Mbps Unique,Proposal,439026.55,47.2,2025-08-23,2025-01-14,Evento,Cross-Sell,15022.0
OPP00915719,,ACC000332,Conectividad Corporativa Enlace Dedicado 1 Gbps - UTEC,Proposal,255226.95,57.0,2024-12-07,2024-07-21,Redes Sociales,Renovacion,1332.0
OPP00478727,,ACC000435,Implementacion WOM TvGo Premium - Universidad Cesar Vallejo,Closed Won,291568.73,100.0,2025-08-20,2025-02-19,Telemarketing,Nuevo Cliente,2508.0
OPP00817946,,ACC000106,Expansion Fibra Duo 1500 Mbps + WOM TvGo + L1MAX - Tottus,Closed Won,107932.2,100.0,2024-12-19,2024-10-29,Web,Upgrade,10702.0
OPP00742883,,ACC000430,Implementacion WiFi 6 Router Upgrade - Osinergmin,Negotiation,190326.08,62.6,2025-12-21,2025-03-13,Redes Sociales,Expansion,12216.0
OPP00426795,,ACC000430,Tottus Infraestructura,Closed Won,379499.69,100.0,2024-12-07,2024-07-29,Llamada Directa,Cross-Sell,1255.0
OPP01095261,,ACC000519,Sedapal - Empresas Enterprise Plus Simetrico Infraestructura,Closed Won,441265.94,100.0,2024-05-26,2023-10-15,Llamada Directa,Nuevo Cliente,2405.0
OPP00398231,,ACC000950,Sodimac Fibra Optica Proyecto TV Digital,Discovery,89470.55,12.4,2025-04-20,2024-12-13,Partner,Renovacion,19968.0
OPP00845823,,ACC000234,Proyecto Seguridad Perimetral UTM SMV,Closed Won,494646.15,100.0,2024-06-04,2023-11-11,Telemarketing,Cross-Sell,11859.0
OPP00368342,,ACC000017,WOM TvGo Premium - Sedapal,Closed Won,169850.08,100.0,2026-01-19,2025-03-20,Redes Sociales,Cross-Sell,20900.0
OPP00293435,,ACC000015,Caja Rancagua Fibra Optica Implementacion,Discovery,244807.13,18.0,2024-10-24,2024-08-01,Web,Upgrade,3314.0
OPP00495445,,ACC000381,Hospital Loayza Fibra Optica Infraestructura,Proposal,276154.02,46.5,2023-11-28,2023-10-26,Referencia Cliente,Cross-Sell,6258.0
OPP01026953,,ACC000984,Conectividad Corporativa Mesh WiFi System - Ripley,Proposal,263546.1,40.7,2023-08-17,2023-04-24,Telemarketing,Cross-Sell,8399.0
OPP00761582,,ACC000370,Las Bambas Fibra Optica Seguridad de Red,Closed Won,250873.6,100.0,2025-01-01,2024-11-06,Referencia Cliente,Renovacion,23770.0
OPP01093231,,ACC000607,Implementacion Internet Hogar 5000 Mbps - BCP,Closed Lost,451245.8,0.0,2025-04-14,2024-06-21,Telemarketing,Expansion,2581.0
OPP00697397,,ACC000452,Internet Hogar 1500 Mbps - Backus,Negotiation,73094.43,57.5,2024-10-14,2024-08-26,WhatsApp,Cross-Sell,11069.0
OPP00383202,,ACC000766,Essalud Migracion de Red,Closed Won,38123.64,100.0,2023-10-01,2023-06-08,Referencia Cliente,Upgrade,4948.0
OPP01084257,,ACC000301,Inkafarma Fibra Optica Implementacion,Closed Won,445221.45,100.0,2024-06-28,2024-07-19,Redes Sociales,Cross-Sell,13846.0
OPP00326606,,ACC000662,Proyecto Empresas Professional 1500 Mbps PUCP,Closed Won,471021.91,100.0,2024-08-30,2024-04-19,Evento,Upgrade,13132.0
OPP00439867,,ACC000246,Cloud Backup Empresarial Corporativo - Clinica Ricardo Palma,Closed Won,399923.91,100.0,2023-10-17,2023-08-13,Llamada Directa,Nuevo Cliente,367.0
OPP00366598,,ACC000284,Wong Implementacion,Closed Lost,402135.33,0.0,2025-02-01,2024-04-27,Evento,Cross-Sell,6028.0
OPP00704866,,ACC000559,Seguridad de Red Duo 1500 Mbps + WOM TvGo + L1MAX - Claro Chile,Discovery,424978.64,18.2,2025-09-15,2024-12-14,Referencia Cliente,Upgrade,24471.0
OPP00662866,,ACC000783,Hochschild Mining Fibra Optica Upgrade Velocidad,Closed Won,388838.72,100.0,2024-05-12,2023-11-16,Telemarketing,Expansion,4209.0
OPP00941178,,ACC000085,Clinica Ricardo Palma Fibra Optica Infraestructura,Qualification,460340.99,43.2,2025-06-25,2024-10-14,Telemarketing,Cross-Sell,23646.0
OPP00591329,,ACC000635,Infraestructura WiFi 6 Router Upgrade - USIL,Proposal,55942.94,44.8,2025-02-13,2025-02-19,WhatsApp,Upgrade,21395.0
OPP00736278,,ACC000891,Hotel Libertador Fibra Optica Expansion Fibra,Proposal,215148.95,63.2,2025-07-11,2024-12-26,Redes Sociales,Upgrade,24337.0
OPP00771273,,ACC000676,Buenaventura Instalacion Fibra,Qualification,59916.53,21.9,2024-07-17,2024-01-15,WhatsApp,Cross-Sell,2598.0
OPP00555884,,ACC000607,Empresas Professional 1500 Mbps - Enel Chile,Proposal,193274.42,56.8,2024-04-20,2023-12-18,Telemarketing,Cross-Sell,14203.0
OPP00833215,,ACC000280,Essalud Fibra Optica Implementacion,Proposal,311805.32,61.2,2024-11-27,2024-03-15,Evento,Expansion,3816.0
OPP00410241,,ACC000486,Belcorp Fibra Optica Upgrade Velocidad,Qualification,332730.85,26.2,2024-08-30,2024-04-22,Redes Sociales,Renovacion,6280.0
OPP00719251,,ACC000773,Gobierno Regional de Temuco Fibra Optica Conectividad Corporativa,Proposal,172299.56,42.9,2025-01-15,2024-09-27,Referencia Cliente,Cross-Sell,18708.0
OPP00480045,,ACC000456,Proyecto VPN Segura Corporativa Movistar Chile,Negotiation,159453.43,55.2,2025-04-05,2025-02-01,Referencia Cliente,Upgrade,8552.0
OPP00349055,,ACC000432,SMV Fibra Optica Despliegue,Qualification,107971.46,24.0,2024-10-09,2024-07-13,Web,Expansion,9936.0
OPP00680195,,ACC000191,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Sunarp,Closed Lost,364406.48,0.0,2023-12-21,2023-04-09,Telemarketing,Expansion,8423.0
OPP01055101,,ACC000228,Enlace Dedicado 500 Mbps - USIL,Closed Lost,240940.05,0.0,2025-11-16,2025-03-24,Web,Expansion,15975.0
OPP00617879,,ACC000790,Sedapal Fibra Optica Migracion de Red,Discovery,48971.83,29.8,2024-10-04,2024-03-21,Redes Sociales,Renovacion,1601.0
OPP01055110,,ACC000944,Universidad de Santiago Migracion de Red,Closed Won,293970.72,100.0,2024-12-31,2024-05-11,Redes Sociales,Cross-Sell,12263.0
OPP00958297,,ACC000972,Osinergmin - Empresas Business 2500 Mbps Seguridad de Red,Prospecting,418582.44,18.1,2024-12-27,2024-08-06,Llamada Directa,Cross-Sell,18788.0
OPP00596461,,ACC000219,Auna Migracion de Red,Prospecting,346730.87,14.4,2023-12-12,2023-09-15,Telemarketing,Expansion,7749.0
OPP00714837,,ACC000772,Seguridad Perimetral UTM - Enel Chile,Closed Won,345141.42,100.0,2023-11-29,2023-06-20,Web,Expansion,3526.0
OPP00800436,,ACC000175,Mesh WiFi System - Mifarma,Closed Won,133578.12,100.0,2025-07-22,2025-02-27,Partner,Expansion,24928.0
OPP00727276,,ACC000933,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Casa Andina,Qualification,381944.85,20.1,2023-06-21,2023-06-19,Llamada Directa,Upgrade,7159.0
OPP00772010,,ACC000485,Enlace Dedicado 1 Gbps - Essalud,Prospecting,77292.53,7.3,2023-11-06,2023-10-20,Telemarketing,Renovacion,4503.0
OPP00553069,,ACC000133,Municipalidad de Santiago Proyecto TV Digital,Closed Lost,257382.02,0.0,2023-07-07,2023-06-26,Partner,Renovacion,3043.0
OPP00383023,,ACC000504,Migracion de Red Empresas Enterprise Plus Simetrico - Municipalidad de Valparaiso,Closed Lost,238425.13,0.0,2024-02-13,2023-07-27,WhatsApp,Renovacion,4536.0
OPP00281936,,ACC000008,Wong - Mesh WiFi System Migracion de Red,Closed Won,109372.71,100.0,2025-04-30,2024-07-27,Evento,Nuevo Cliente,16436.0
OPP00881988,,ACC000534,UPN Red Privada,Closed Won,132266.55,100.0,2025-03-12,2024-07-06,Redes Sociales,Renovacion,22002.0
OPP00829922,,ACC000125,Caja Temuco Solucion Empresarial,Qualification,203335.72,35.2,2025-03-05,2024-05-12,Partner,Expansion,1499.0
OPP01100860,,ACC000842,Universidad Cesar Vallejo Despliegue,Closed Won,81369.23,100.0,2025-09-29,2024-12-26,Referencia Cliente,Nuevo Cliente,19813.0
OPP00990077,,ACC000006,IP Publica Fija - UVK Multicines,Closed Lost,215312.42,0.0,2024-09-27,2024-03-10,Web,Renovacion,13064.0
OPP00967362,,ACC000695,Proyecto TV Digital WOM TvGo + L1MAX - Caja Rancagua,Closed Won,40543.73,100.0,2024-10-24,2024-05-19,Redes Sociales,Upgrade,5940.0
OPP00526995,,ACC000670,Soporte Empresarial 24/7 Corporativo - Cinemark Chile,Closed Won,450409.46,100.0,2024-03-13,2023-10-25,WhatsApp,Renovacion,11112.0
OPP00286004,,ACC000817,Sedapal - IP Publica Fija Despliegue,Proposal,334847.04,69.3,2023-10-31,2023-06-24,Telemarketing,Expansion,4669.0
OPP00379884,,ACC000959,Belcorp Seguridad de Red,Closed Won,64002.81,100.0,2023-10-25,2023-04-24,Redes Sociales,Upgrade,4468.0
OPP00298491,,ACC000595,Boticas BTL Migracion de Red,Closed Won,367023.44,100.0,2023-10-18,2023-06-26,Llamada Directa,Renovacion,83.0
OPP00467359,,ACC000348,Red Privada Internet Hogar 1500 Mbps - Ripley,Prospecting,308739.91,17.3,2023-12-16,2023-06-07,Referencia Cliente,Expansion,6672.0
OPP00922667,,ACC000866,Duo 5000 Mbps + WOM TvGo + L1MAX - Clinica San Pablo,Closed Won,26585.29,100.0,2024-03-14,2023-09-30,Telemarketing,Nuevo Cliente,3394.0
OPP01111101,,ACC000094,Expansion Fibra Internet Hogar 500 Mbps - UPC,Closed Won,279104.41,100.0,2024-04-29,2024-01-31,Web,Upgrade,614.0
OPP00871182,,ACC000380,Conectividad Corporativa Enlace Dedicado 100 Mbps - Entel Chile,Closed Won,436976.07,100.0,2024-02-22,2023-10-07,Llamada Directa,Nuevo Cliente,12814.0
OPP00576174,,ACC000428,Enlace Dedicado 1 Gbps - Clinica Delgado,Qualification,297615.73,30.3,2025-06-08,2025-03-15,Evento,Nuevo Cliente,13577.0
OPP00902477,,ACC000881,Duo 2500 Mbps + WOM TvGo + L1MAX - Caja Sullana,Closed Won,38850.98,100.0,2024-06-13,2024-04-12,WhatsApp,Upgrade,4253.0
OPP00781544,,ACC000766,Hotel Libertador - Empresas Enterprise Plus Simetrico Migracion de Red,Closed Won,216878.11,100.0,2023-10-17,2023-08-08,Redes Sociales,Cross-Sell,4502.0
OPP00786349,,ACC000528,Expansion Fibra WOM TvGo Premium - Country Club Santiago,Closed Won,81452.95,100.0,2025-05-13,2024-08-05,WhatsApp,Expansion,8751.0
OPP00458672,,ACC000066,Sunarp Fibra Optica Seguridad de Red,Closed Won,393068.33,100.0,2025-12-11,2025-02-03,Llamada Directa,Cross-Sell,15154.0
OPP00883247,,ACC000314,Promart - Empresas Business 2500 Mbps Upgrade Velocidad,Closed Lost,465133.59,0.0,2025-10-01,2024-12-01,Llamada Directa,Renovacion,19631.0
OPP00686494,,ACC000321,Soporte Empresarial 24/7 - Universidad San Martin,Negotiation,359286.45,61.0,2024-04-24,2023-08-13,Llamada Directa,Cross-Sell,10402.0
OPP00803824,,ACC000907,Empresas Enterprise Plus Simetrico - UPN,Closed Won,379048.45,100.0,2025-06-01,2024-12-14,WhatsApp,Nuevo Cliente,10426.0
OPP00440458,,ACC000209,Scotiabank Chile Conectividad Corporativa,Discovery,426780.32,28.6,2025-03-07,2024-08-05,Partner,Upgrade,3184.0
OPP00971665,,ACC000953,Volcan Fibra Optica Red Privada,Closed Lost,408189.4,0.0,2024-10-09,2024-01-22,WhatsApp,Cross-Sell,7253.0
OPP00455243,,ACC000131,WiFi 6 Router Upgrade - Clinica Internacional,Discovery,40896.09,15.4,2025-06-12,2024-09-20,Referencia Cliente,Upgrade,7368.0
OPP00881355,,ACC000147,Proyecto TV Digital Empresas Enterprise Plus Simetrico - JJC Contratistas,Negotiation,458652.53,57.9,2023-11-07,2023-04-12,Telemarketing,Expansion,297.0
OPP00819304,,ACC000360,Yanbal - Duo 2500 Mbps + WOM TvGo + L1MAX Infraestructura,Negotiation,188720.34,66.2,2025-07-22,2025-04-06,WhatsApp,Upgrade,21274.0
OPP01055507,,ACC000574,Universidad Cesar Vallejo - IP Publica Fija Migracion de Red,Closed Won,453987.69,100.0,2025-09-02,2025-04-06,WhatsApp,Upgrade,14488.0
OPP00489332,,ACC000685,Essalud Proyecto TV Digital,Discovery,103022.31,20.7,2023-11-07,2023-11-22,Web,Cross-Sell,1045.0
OPP00813683,,ACC000707,Migracion de Red Empresas Enterprise 5000 Mbps - SBS,Discovery,256392.5,29.4,2024-09-06,2024-09-26,Evento,Nuevo Cliente,20034.0
OPP00513471,,ACC000027,Proyecto Empresas Enterprise 5000 Mbps UPC,Closed Won,333082.3,100.0,2025-01-15,2024-06-25,Partner,Cross-Sell,9432.0
OPP00757494,,ACC000369,Sodimac Red Privada,Closed Won,217418.13,100.0,2024-09-28,2024-01-15,WhatsApp,Cross-Sell,15095.0
OPP00352964,,ACC000641,Municipalidad de Valparaiso Despliegue,Negotiation,358528.5,63.8,2024-04-08,2023-08-07,Llamada Directa,Expansion,9633.0
OPP00578689,,ACC000521,Transformacion Digital Empresas Business 2500 Mbps - Ministerio de Salud,Closed Lost,166642.0,0.0,2024-11-06,2024-05-24,Llamada Directa,Cross-Sell,13788.0
OPP00762172,,ACC000524,Proyecto VPN Segura Corporativa SIS,Negotiation,37898.93,62.9,2025-04-13,2025-03-16,Web,Nuevo Cliente,20801.0
OPP00780479,,ACC000172,Proyecto Enlace Dedicado 1 Gbps Country Club Santiago,Negotiation,477304.39,55.9,2024-01-12,2023-07-18,Redes Sociales,Cross-Sell,9753.0
OPP00797215,,ACC000675,Proyecto Duo 2500 Mbps + WOM TvGo + L1MAX Clinica Delgado,Qualification,86633.65,26.8,2023-12-01,2023-09-02,Redes Sociales,Renovacion,5387.0
OPP00442950,,ACC000880,Viva Airlines - Enlace Dedicado 500 Mbps Despliegue,Prospecting,232924.27,7.9,2024-05-25,2023-11-02,WhatsApp,Cross-Sell,8872.0
OPP00972306,,ACC000154,Oncosalud Fibra Optica Transformacion Digital,Closed Lost,450891.89,0.0,2025-07-09,2024-10-16,Llamada Directa,Nuevo Cliente,12749.0
OPP00718543,,ACC000110,Duo 5000 Mbps + WOM TvGo + L1MAX - USIL,Negotiation,212319.55,78.2,2025-03-01,2025-01-29,Llamada Directa,Expansion,15585.0
